ano,mes,atendimento,transferido,id_atendimento,sigla_orgao_entrada,sigla_orgao_saida,sigla_orgao_primeiro_encaminhamento,sigla_orgao_segundo_encaminhamento,sigla_orgao_terceiro_encaminhamento,municipio,uf,municipio_ocorrido,uf_municipio_fato_ocorrido,area,assunto,natureza,tipo_identificacao,forma_atendimento,programa,priorizacao,status,sexo,data_atendimento,data_prazo,data_carta,tipo_pessoa
2021.0,4.0,2021007285,Normal,415797,OGE,SED,SED,CRE - Ituporanga,,ALFREDO WAGNER,SC,ALFREDO WAGNER,SC,Educação,Covid-19,Reclamação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-04-16,2021-05-06,2021-04-22,Não informado
2021.0,4.0,2021007284,Normal,415796,OGE,SED,SED,CRE- Itajaí,,ITAPEMA,SC,ITAPEMA,SC,Educação,"Instalações imobiliárias, equipamentos e materiais",Solicitação,Identificado,Internet (portal),Ouvidoria interna,Normal,Concluido,Feminino,2021-04-16,2021-05-06,2021-05-11,Física
2021.0,4.0,2021007273,Normal,415785,OGE,DETRAN,DETRAN,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,DETRAN,Covid-19,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-04-16,2021-05-06,2021-04-22,Não informado
2021.0,4.0,2021007266,Normal,415778,OGE,UDESC,UDESC,CEAD,,JOINVILLE,SC,JOINVILLE,SC,Ensino Superior,Informações UDESC,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-16,2021-05-06,2021-05-11,Não informado
2021.0,4.0,2021007224,Normal,415733,E-SIC,SSP,SSP,,,JOINVILLE,SC,,,Segurança Pública,Dados Estatísticos,Solicitação Documentos/Informações/Lei de Acesso à Informação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-15,2021-04-30,2021-04-23,Física
2021.0,4.0,2021007217,Normal,415726,OGE,SED,SED,CRE - Brusque,,BRUSQUE,SC,BRUSQUE,SC,Educação,Covid-19,Denúncia,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-04-15,2021-05-05,2021-04-29,Não informado
2021.0,4.0,2021007195,Normal,415701,OGE,SED,SED,CRE- Chapecó,,CHAPECO,SC,CHAPECO,SC,Educação,Covid-19,Denúncia,Anônimo,Internet (portal),Ouvidoria interna,Normal,Concluido,Não informado,2021-04-15,2021-05-05,2021-04-20,Não informado
2021.0,4.0,2021007193,Normal,415699,OGE,SED,SED,CRE - Laguna,,LAGUNA,SC,LAGUNA,SC,Educação,Acúmulo de cargos ou funções públicas,Denúncia,Anônimo,Internet (portal),Ouvidoria externa,Normal,Encaminhado,Não informado,2021-04-15,2021-05-05,,Não informado
2021.0,4.0,2021007192,Normal,415698,OGE,Sem Tramit.,Sem Tramit.,,,LAGUNA,SC,LAGUNA,SC,Educação,Falta de dados,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-04-15,2021-05-05,2021-04-15,Não informado
2021.0,4.0,2021007170,Normal,415676,OGE,SED,SED,CRE - Blumenau,,BLUMENAU,SC,BLUMENAU,SC,Educação,Informações/escola estadual,Reclamação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-04-15,2021-05-05,2021-04-16,Não informado
2021.0,4.0,2021007169,Normal,415675,OGE,SED,SED,CRE - Ibirama,,FLORIANOPOLIS,SC,IBIRAMA,SC,Educação,Comportamento do servidor,Reclamação,Anônimo,Internet (portal),Ouvidoria interna,Normal,Concluido,Não informado,2021-04-15,2021-05-05,2021-04-22,Não informado
2021.0,4.0,2021007153,Normal,415659,OGE,SES,SES,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Saúde,Covid-19,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-04-15,2021-05-05,2021-04-26,Não informado
2021.0,4.0,2021007119,Normal,415625,OGE,IGP,SSP,IGP,,JOINVILLE,SC,JOINVILLE,SC,Segurança Pública,Agendamento de Atendimento,Reclamação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-04-14,2021-05-04,2021-04-16,Não informado
2021.0,4.0,2021007106,Normal,415612,OGE,Sem Tramit.,Sem Tramit.,,,CRICIUMA,SC,CRICIUMA,SC,Não Aplicável,Competência municipal,Solicitação,Sigiloso,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-14,2021-05-04,2021-04-14,Não informado
2021.0,4.0,2021007104,Normal,415610,OGE,Sem Tramit.,Sem Tramit.,,,JOINVILLE,SC,JOINVILLE,SC,Ensino Superior,Vocabulário Inadequado,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-04-14,2021-05-04,2021-04-14,Não informado
2021.0,4.0,2021007091,Normal,415594,OGE,DETRAN,DETRAN,,,BALNEARIO CAMBORIU,SC,BALNEARIO CAMBORIU,SC,DETRAN,Habilitação,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2021-04-14,2021-05-04,2021-04-19,Física
2021.0,4.0,2021007075,Normal,415578,E-SIC,Sem Tramit.,Sem Tramit.,,,BRASILIA,DF,,,Saúde,Dados Estatísticos,Solicitação Documentos/Informações/Lei de Acesso à Informação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-14,2021-04-29,2021-04-14,Física
2021.0,4.0,2021007064,Normal,415565,OGE,SES,SES,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Saúde,Covid-19,Reclamação,Sigiloso,Internet (portal),Ouvidoria externa,Normal,Encaminhado,Feminino,2021-04-14,2021-05-04,,Física
2021.0,4.0,2021007051,Normal,415552,OGE,Sem Tramit.,Sem Tramit.,,,FLORIANOPOLIS,SC,IBIRAMA,SC,Educação,Falta de dados,Reclamação,Anônimo,Internet (portal),Ouvidoria interna,Normal,Concluido,Não informado,2021-04-13,2021-05-03,2021-04-14,Não informado
2021.0,4.0,2021007045,Normal,415546,OGE,SED,SED,Cood. Fpolis,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Educação,Réplica de resposta,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-04-13,2021-05-03,2021-05-14,Não informado
2021.0,4.0,2021007018,Normal,415510,OGE,SIE,SIE,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Infraestrutura,Demora de processo,Reclamação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-13,2021-05-03,2021-04-19,Física
2021.0,4.0,2021006995,Normal,415487,OGE,SED,SED,Cood. Fpolis,,PALHOCA,SC,PALHOCA,SC,Educação,Informações/escola estadual,Reclamação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-13,2021-05-03,2021-05-05,Física
2021.0,4.0,2021006981,Normal,415473,OGE,FCEE,SED,FCEE,,CURITIBANOS,SC,CURITIBANOS,SC,Educação,Covid-19,Denúncia,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-04-13,2021-05-03,2021-04-27,Não informado
2021.0,4.0,2021006979,Normal,415471,E-SIC,Sem Tramit.,Sem Tramit.,,,BRASILIA,DF,,,Saúde,Dados Estatísticos,Solicitação Documentos/Informações/Lei de Acesso à Informação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-13,2021-04-28,2021-04-14,Física
2021.0,4.0,2021006978,Normal,415470,E-SIC,Sem Tramit.,Sem Tramit.,,,BRASILIA,DF,,,Saúde,Dados Estatísticos,Solicitação Documentos/Informações/Lei de Acesso à Informação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-13,2021-04-28,2021-04-14,Física
2021.0,4.0,2021006967,Normal,415459,E-SIC,Sem Tramit.,Sem Tramit.,,,BRASILIA,DF,,,Saúde,Dados Estatísticos,Solicitação Documentos/Informações/Lei de Acesso à Informação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-13,2021-04-28,2021-04-14,Física
2021.0,4.0,2021006966,Normal,415458,E-SIC,Sem Tramit.,Sem Tramit.,,,BRASILIA,DF,,,Saúde,Dados Estatísticos,Solicitação Documentos/Informações/Lei de Acesso à Informação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-13,2021-04-28,2021-04-14,Física
2021.0,4.0,2021006964,Normal,415456,E-SIC,SES,SES,,,BRASILIA,DF,,,Saúde,Dados Estatísticos,Solicitação Documentos/Informações/Lei de Acesso à Informação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-13,2021-04-28,2021-04-30,Física
2021.0,4.0,2021006954,Normal,415446,OGE,Sem Tramit.,Sem Tramit.,,,SAO PAULO,SP,AGUAS DE CHAPECO,SC,Não Identificável,Não Foi Possível Compreender,Denúncia,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-04-13,2021-05-03,2021-04-13,Não informado
2021.0,4.0,2021006947,Normal,415439,OGE,DETRAN,DETRAN,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,DETRAN,Auto Escola,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2021-04-13,2021-05-03,2021-04-14,Física
2021.0,4.0,2021006944,Normal,415436,OGE,DETRAN,DETRAN,,,CANOINHAS,SC,CANOINHAS,SC,DETRAN,Serviços Prestados pelo Detran,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-12,2021-05-02,2021-04-14,Não informado
2021.0,4.0,2021006938,Normal,415430,OGE,DETRAN,DETRAN,,,CANOINHAS,SC,CANOINHAS,SC,DETRAN,Serviços Prestados pelo Detran,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-12,2021-05-02,2021-04-14,Física
2021.0,4.0,2021006787,Normal,415415,OGE,CASAN,CASAN,CASAN - SRM,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Água e saneamento/CASAN,Fatura,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-10,2021-04-30,2021-04-22,Física
2021.0,4.0,2021006919,Normal,415410,OGE,Sem Tramit.,Sem Tramit.,,,ITAJAI,SC,ITAJAI,SC,Não Identificável,Falta de dados,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-04-12,2021-05-02,2021-04-12,Jurídica
2021.0,4.0,2021006889,Normal,415380,OGE,SED,SED,,,BIGUACU,SC,BIGUACU,SC,Educação,Comportamento do servidor,Reclamação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-12,2021-05-02,2021-05-11,Física
2021.0,4.0,2021006888,Normal,415379,OGE,SED,SED,CRE- Chapecó,,CHAPECO,SC,CHAPECO,SC,Educação,Covid-19,Denúncia,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-04-12,2021-05-02,2021-04-19,Não informado
2021.0,4.0,2021006871,Normal,415362,OGE,CBM,SSP,CBM/SC,1ºBBM,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Segurança Pública,Vistoria de prédios,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-04-12,2021-05-02,2021-04-23,Não informado
2021.0,4.0,2021006859,Normal,415350,OGE,DETRAN,DETRAN,,,JOINVILLE,SC,JOINVILLE,SC,DETRAN,Habilitação,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2021-04-12,2021-05-02,2021-04-14,Física
2021.0,4.0,2021006853,Normal,415344,OGE,SED,SED,CRE - Blumenau,,BLUMENAU,SC,BLUMENAU,SC,Educação,Aulas on line,Reclamação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-12,2021-05-02,2021-04-15,Não informado
2021.0,4.0,2021006839,Normal,415330,OGE,SED,SED,CRE - Laguna,,GAROPABA,SC,GAROPABA,SC,Educação,Covid-19,Denúncia,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-04-12,2021-05-02,2021-04-14,Não informado
2021.0,4.0,2021006827,Normal,415317,OGE,SES,SES,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Saúde,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-12,2021-05-02,2021-04-27,Física
2021.0,4.0,2021006814,Normal,415304,OGE,CBM,SSP,CBM/SC,1ºBBM,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Segurança Pública,Covid-19,Reclamação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-11,2021-05-01,2021-04-16,Física
2021.0,4.0,2021006800,Normal,415290,OGE,DETRAN,DETRAN,,,WITMARSUM,SC,IBIRAMA,SC,DETRAN,Comportamento do servidor,Reclamação,Sigiloso,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-11,2021-05-01,2021-05-06,Não informado
2021.0,4.0,2021006799,Normal,415289,OGE,SED,SED,CRE - Xanxerê,,XANXERE,SC,XANXERE,SC,Educação,Assédio moral ou sexual,Denúncia,Identificado,Internet (portal),Ouvidoria interna,Normal,Concluido,Feminino,2021-04-10,2021-04-30,2021-04-13,Física
2021.0,4.0,2021006789,Normal,415279,OGE,SED,SED,CRE - Blumenau,,BLUMENAU,SC,BLUMENAU,SC,Educação,Covid-19,Solicitação,Sigiloso,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2021-04-10,2021-04-30,2021-04-15,Física
2021.0,4.0,OGE2021006787T00212,Transferido,415277,E-SIC,,,,,FLORIANOPOLIS,SC,,,,,Solicitação Documentos/Informações/Lei de Acesso à Informação,Identificado,Internet (portal),,,Concluido,Feminino,2021-04-10,2021-04-25,,Física
2021.0,4.0,2021006783,Normal,415273,OGE,Sem Tramit.,Sem Tramit.,,,GARUVA,SC,GARUVA,SC,Segurança Pública,Anonimato,Reclamação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-04-10,2021-04-30,2021-04-12,Não informado
2021.0,4.0,2021006744,Normal,415233,OGE,FCEE,SED,FCEE,,ITAJAI,SC,ITAJAI,SC,Educação,Covid-19,Denúncia,Anônimo,Internet (portal),Ouvidoria interna,Normal,Concluido,Não informado,2021-04-09,2021-04-29,2021-04-20,Não informado
2021.0,4.0,2021006741,Normal,415230,OGE,DETRAN,DETRAN,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,DETRAN,Serviços Prestados pelo Detran,Reclamação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-04-09,2021-04-29,2021-05-05,Não informado
2021.0,4.0,2021006739,Normal,415228,OGE,Sem Tramit.,Sem Tramit.,,,BLUMENAU,SC,BLUMENAU,SC,DETRAN,Falta de Dados Detran,Reclamação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-09,2021-04-29,2021-04-09,Física
2021.0,4.0,2021006660,Normal,415146,OGE,SED,SED,,,CAMBORIU,SC,CAMBORIU,SC,Educação,Nomeações,Denúncia,Anônimo,Internet (portal),Ouvidoria interna,Normal,Concluido,Não informado,2021-04-08,2021-04-28,2021-04-19,Não informado
2021.0,4.0,2021006646,Normal,415132,OGE,EPAGRI,SAR,EPAGRI,,ITUPORANGA,SC,ITUPORANGA,SC,Agricultura,Comportamento do servidor,Reclamação,Anônimo,Internet (portal),Ouvidoria interna,Normal,Concluido,Não informado,2021-04-08,2021-04-28,2021-04-23,Não informado
2021.0,4.0,2021006526,Normal,415105,OGE,Sem Tramit.,Sem Tramit.,,,CURITIBANOS,SC,CURITIBANOS,SC,Educação,Falta de dados,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-07,2021-04-27,2021-04-08,Física
2021.0,4.0,2021006524,Normal,415104,OGE,Sem Tramit.,Sem Tramit.,,,CURITIBANOS,SC,CURITIBANOS,SC,Educação,Falta de dados,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-07,2021-04-27,2021-04-08,Física
2021.0,4.0,2021006616,Normal,415098,OGE,SED,SED,CRE - Videira,,VIDEIRA,SC,VIDEIRA,SC,Educação,Covid-19,Denúncia,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-04-08,2021-04-28,2021-04-14,Não informado
2021.0,4.0,2021006615,Normal,415097,E-SIC,SES,SES,,,BRASILIA,DF,,,Saúde,Covid-19,Solicitação Documentos/Informações/Lei de Acesso à Informação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-08,2021-04-23,2021-04-26,Física
2021.0,4.0,2021006588,Normal,415070,OGE,Sem Tramit.,Sem Tramit.,,,SAO PAULO,SP,AGUA DOCE,SC,Não Identificável,Não Foi Possível Compreender,Denúncia,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-04-08,2021-04-28,2021-04-08,Não informado
2021.0,4.0,2021006565,Normal,415047,OGE,Sem Tramit.,Sem Tramit.,,,ITAJAI,SC,ITAJAI,SC,Educação,Anonimato,Reclamação,Anônimo,Internet (portal),Ouvidoria interna,Normal,Concluido,Não informado,2021-04-07,2021-04-27,2021-04-08,Não informado
2021.0,4.0,2021006541,Normal,415022,OGE,Sem Tramit.,Sem Tramit.,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Não Aplicável,Competência municipal,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-04-07,2021-04-27,2021-04-07,Não informado
2021.0,4.0,2021006534,Normal,415014,OGE,Sem Tramit.,Sem Tramit.,,,CAMPINAS,SP,AGRONOMICA,SC,Não Identificável,Não Foi Possível Compreender,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-04-07,2021-04-27,2021-04-07,Não informado
2021.0,4.0,2021006533,Normal,415013,OGE,DETRAN,DETRAN,,,SAO JOSE,SC,SAO JOSE,SC,DETRAN,Serviços Prestados pelo Detran,Reclamação,Sigiloso,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-07,2021-04-27,2021-05-06,Não informado
2021.0,4.0,2021006531,Normal,415011,OGE,PM,SSP,CGPM Fpolis,CPMA Fpolis,PORTO ALEGRE,RS,PASSO DE TORRES,SC,Segurança Pública,Fiscalização ambiental,Solicitação,Identificado,Internet (portal),Ouvidoria ambiental,Normal,Concluido,Feminino,2021-04-07,2021-04-27,2021-05-27,Física
2021.0,4.0,OGE2021006526T00205,Transferido,415006,E-SIC,,,,,CURITIBANOS,SC,,,,,Solicitação Documentos/Informações/Lei de Acesso à Informação,Identificado,Internet (portal),,,Concluido,Feminino,2021-04-07,2021-04-22,,Física
2021.0,4.0,OGE2021006524T00204,Transferido,415004,E-SIC,,,,,CURITIBANOS,SC,,,,,Solicitação Documentos/Informações/Lei de Acesso à Informação,Identificado,Internet (portal),,,Concluido,Feminino,2021-04-07,2021-04-22,,Física
2021.0,4.0,2021006521,Normal,415001,OGE,SED,SED,CRE- Tubarão,,TUBARAO,SC,TUBARAO,SC,Educação,Informações/escola estadual,Reclamação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-07,2021-04-27,2021-04-13,Física
2021.0,4.0,2021006517,Normal,414997,OGE,SED,SED,,,LAGUNA,SC,LAGUNA,SC,Educação,ACT,Solicitação,Identificado,Internet (portal),Ouvidoria interna,Normal,Concluido,Masculino,2021-04-07,2021-04-27,2021-05-05,Física
2021.0,4.0,2021006512,Normal,414992,OGE,SED,SED,CRE - Brusque,,BRUSQUE,SC,BRUSQUE,SC,Educação,Informações/escola estadual,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-07,2021-04-27,2021-04-09,Não informado
2021.0,4.0,2021006511,Normal,414991,OGE,PM,SSP,CGPM Fpolis,11RPM Sj,SAO JOSE,SC,SAO PEDRO DE ALCANTARA,SC,Segurança Pública,Réplica de resposta,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2021-04-07,2021-04-27,2021-04-29,Física
2021.0,4.0,2021006500,Normal,414980,OGE,SED,SED,Cood. Fpolis,,SAO JOSE,SC,SAO JOSE,SC,Educação,Informações/escola estadual,Solicitação,Sigiloso,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-07,2021-04-27,2021-04-14,Física
2021.0,4.0,2021006482,Normal,414962,OGE,SED,SED,CRE - Joinville,,JOINVILLE,SC,JOINVILLE,SC,Educação,Aluno On Line,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-04-06,2021-04-26,2021-04-26,Não informado
2021.0,4.0,2021006478,Normal,414958,OGE,SES,SES,,,SAO PAULO,SP,FLORIANOPOLIS,SC,Saúde,Covid-19,Sugestão,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2021-04-06,2021-04-26,2021-04-27,Física
2021.0,4.0,2021006467,Normal,414946,OGE,SED,SED,Cood. Fpolis,,FLORIANOPOLIS,SC,PALHOCA,SC,Educação,Informações/escola estadual,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2021-04-06,2021-04-26,2021-04-14,Física
2021.0,4.0,2021006430,Normal,414903,OGE,SED,SED,CRE - Mafra,,PAPANDUVA,SC,PAPANDUVA,SC,Educação,Covid-19,Reclamação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-04-06,2021-04-26,2021-04-22,Não informado
2021.0,4.0,2021006429,Normal,414902,OGE,Sem Tramit.,Sem Tramit.,,,JARAGUA DO SUL,SC,JARAGUA DO SUL,SC,Educação,Falta de dados,Solicitação,Sigiloso,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-06,2021-04-26,2021-04-06,Física
2021.0,4.0,2021006415,Normal,414888,OGE,CBM,SSP,CBM/SC,13ºBBM,TIJUCAS,SC,TIJUCAS,SC,Segurança Pública,Serviços Prestados pelo Corpo de Bombeiros,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2021-04-06,2021-04-26,2021-04-14,Não informado
2021.0,4.0,2021006412,Normal,414885,OGE,Sem Tramit.,Sem Tramit.,,,CURITIBANOS,SC,CURITIBANOS,SC,Educação,Anonimato,Denúncia,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-04-06,2021-04-26,2021-04-06,Não informado
2021.0,4.0,2021006409,Normal,414882,OGE,DETRAN,DETRAN,,,BELA VISTA DO TOLDO,SC,CANOINHAS,SC,DETRAN,Serviços Prestados pelo Detran,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-06,2021-04-26,2021-04-08,Física
2021.0,4.0,2021006372,Normal,414845,OGE,SEA,SEA,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Administração,Falta de profissional para atendimento,Solicitação,Sigiloso,Internet (portal),Ouvidoria interna,Normal,Concluido,Feminino,2021-04-05,2021-04-25,2021-05-07,Física
2021.0,4.0,2021006370,Normal,414843,OGE,SED,SED,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Educação,Falta de profissional para atendimento,Reclamação,Sigiloso,Internet (portal),Ouvidoria interna,Normal,Concluido,Feminino,2021-04-05,2021-04-25,2021-04-08,Física
2021.0,4.0,2021006369,Normal,414842,OGE,SED,SED,CRE - Xanxerê,,ABELARDO LUZ,SC,ABELARDO LUZ,SC,Educação,Informações/escola estadual,Reclamação,Anônimo,Internet (portal),Ouvidoria interna,Normal,Concluido,Não informado,2021-04-05,2021-04-25,2021-04-09,Não informado
2021.0,4.0,2021006363,Normal,414836,OGE,CBM,SSP,CBM/SC,7ºBBM,ITAJAI,SC,ITAJAI,SC,Segurança Pública,Serviços Prestados pelo Corpo de Bombeiros,Reclamação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-04-05,2021-04-25,2021-04-20,Não informado
2021.0,4.0,2021006360,Normal,414833,OGE,Sem Tramit.,Sem Tramit.,,,VARGEAO,SC,VARGEAO,SC,Não Aplicável,Competência municipal,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-05,2021-04-25,2021-04-05,Física
2021.0,4.0,2021006346,Normal,414819,OGE,CASAN,CASAN,CASAN - SRM,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Água e saneamento/CASAN,Fatura,Reclamação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-05,2021-04-25,2021-04-20,Física
2021.0,4.0,2021006341,Normal,414814,OGE,Sem Tramit.,Sem Tramit.,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Água e saneamento/CASAN,Falta de dados,Reclamação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-04-05,2021-04-25,2021-04-05,Física
